name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boulder,2023-05-24,70,53.7,60.4,70,53.7,60.4,50.8,71.3,0.233,100,4.17,rain,0,0,23,8.6,266.8,1017.6,26,9,177.2,15.6,6,30,2023-05-24T05:38:49,2023-05-24T20:17:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,C7944,72053800164"
Boulder,2023-05-25,72,50,60.9,72,50,60.9,47.7,63.2,0,0,0,,0,0,23,6.5,194.8,1016.1,14.5,9.9,243,21,9,30,2023-05-25T05:38:10,2023-05-25T20:18:31,0.2,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,C7944,72053800164"
Boulder,2023-05-26,68.3,51.7,58.9,68.3,51.7,58.9,49.4,71.7,0.063,100,16.67,rain,0,0,21.3,12.4,335.3,1017.3,28.6,9.9,200.5,17.2,9,30,2023-05-26T05:37:33,2023-05-26T20:19:20,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-05-27,77,49,60.7,77,47.2,60.6,47.5,66.3,0.012,100,20.83,rain,0,0,25.3,10.7,3.6,1014.2,28.9,9.9,289.3,24.8,9,30,2023-05-27T05:36:57,2023-05-27T20:20:08,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KLMO,D5993,72053300160,ATC01,99999994075,KBDU,72053800164"
Boulder,2023-05-28,75.3,49.8,63.1,75.3,49.8,63.1,43.5,51.6,0.001,100,4.17,rain,0,0,19.7,12.4,32,1015.7,13.1,9.9,306.5,26.4,10,10,2023-05-28T05:36:23,2023-05-28T20:20:56,0.29,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-05-29,80.8,50.1,65.8,79.1,50.1,65.7,43,46.7,0,0,0,,0,0,23,7.9,50.5,1015.5,1.9,9.9,282.8,24.3,9,10,2023-05-29T05:35:52,2023-05-29T20:21:42,0.33,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-05-30,77.4,50.3,65.1,77.4,50.3,65.1,41.5,45.6,0,0,0,,0,0,23.2,16,171.2,1015.4,1.9,9.9,226.7,19.3,9,30,2023-05-30T05:35:22,2023-05-30T20:22:28,0.36,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,72053800164"
Boulder,2023-05-31,73.8,50.2,61.9,73.8,50.2,61.9,43.3,52.5,0.019,100,8.33,rain,0,0,26.4,16.6,234.7,1014,20.8,9.9,191,16.6,8,10,2023-05-31T05:34:54,2023-05-31T20:23:12,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-01,71.8,52,59.9,71.8,52,59.9,48.7,69.1,0.037,100,4.17,rain,0,0,18.3,10.2,286.9,1012.5,63.6,9.6,170.2,14.6,8,10,2023-06-01T05:34:28,2023-06-01T20:23:56,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-02,71.7,52,60.5,71.7,52,60.5,45.6,61.8,0.151,100,25,rain,0,0,16.1,8.9,285.6,1014.4,69.6,9.8,202.8,17.4,6,10,2023-06-02T05:34:04,2023-06-02T20:24:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-03,61.1,53.7,56.9,61.1,53.7,56.9,51.6,83,0.165,100,12.5,rain,0,0,11.4,8.9,34.3,1019.3,92.1,9.4,115.5,9.9,5,10,2023-06-03T05:33:41,2023-06-03T20:25:19,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,72053800164,C7944"
Boulder,2023-06-04,59.1,52,55.2,59.1,52,55.2,54,95.9,0.565,100,75,rain,0,0,10.3,5.7,357.4,1022.3,98.8,8.8,65,5.5,2,10,2023-06-04T05:33:21,2023-06-04T20:25:58,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,72053800164"
Boulder,2023-06-05,70,53.7,60,70,53.7,60,52.8,79.4,0,0,0,,0,0,12.8,7.4,71.7,1022.4,63.3,9.9,200.1,17.2,7,10,2023-06-05T05:33:03,2023-06-05T20:26:37,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-06,71.9,50,62.1,71.9,50,62.1,49.2,65.4,0,0,0,,0,0,11.4,7.5,330.4,1018.6,2.2,9.9,274.2,23.6,9,30,2023-06-06T05:32:46,2023-06-06T20:27:14,0.59,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-07,76.9,51.9,63.4,76.9,51.9,63.4,46.6,56,0.018,100,4.17,rain,0,0,27.2,21.3,259.3,1016.3,16.6,9.9,228.6,19.5,9,10,2023-06-07T05:32:32,2023-06-07T20:27:50,0.63,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,72053800164,C7944"
Boulder,2023-06-08,75.6,55.4,65.7,75.6,55.4,65.7,46.5,50.9,0.073,100,8.33,rain,0,0,17.4,17.1,249.5,1017.3,22.3,9.8,225.8,19.5,8,10,2023-06-08T05:32:19,2023-06-08T20:28:24,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-09,78.9,55.5,65.6,78.9,55.5,65.6,43.7,46.1,0.002,100,4.17,rain,0,0,27.7,11,251.7,1017.3,16.6,9.9,213,18.4,8,10,2023-06-09T05:32:08,2023-06-09T20:28:57,0.7,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-10,71.8,51.8,63.1,71.8,51.8,63.1,44.3,52.5,0,0,0,,0,0,16.1,8.8,26.5,1016.6,16.8,9.9,213.5,18.4,8,30,2023-06-10T05:32:00,2023-06-10T20:29:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-11,62.7,50,58,62.7,50,58,50.1,75.7,0.001,100,4.17,rain,0,0,11.4,7,331,1019.7,83,9.9,77.4,6.6,3,10,2023-06-11T05:31:53,2023-06-11T20:29:59,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,72053800164"
Boulder,2023-06-12,62.9,50.6,56.3,62.9,50.6,56.3,52,86.3,0.088,100,29.17,rain,0,0,16.1,8.4,23,1017.5,78.5,9.9,92.2,7.9,3,30,2023-06-12T05:31:48,2023-06-12T20:30:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-13,66.4,50.2,55.8,66.4,50.2,55.8,50.5,84.5,0.113,100,16.67,rain,0,0,11.4,6.5,66,1016.6,66.6,8.8,120.1,10.2,6,10,2023-06-13T05:31:45,2023-06-13T20:30:54,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-14,78.9,49.8,63.3,78.9,48.4,63.2,44.8,54.3,0,0,0,,0,0,12.8,10.7,215.4,1013,19.1,9.8,263.5,22.6,10,10,2023-06-14T05:31:44,2023-06-14T20:31:19,0.88,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-15,73.6,53.7,62.1,73.6,53.7,62.1,48.7,63.5,0.127,100,20.83,rain,0,0,12.8,9.1,51.9,1013,65.6,9.5,202.2,17.2,8,10,2023-06-15T05:31:45,2023-06-15T20:31:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-16,62.8,50.1,55,62.8,50.1,55,52.9,93,0.697,100,37.5,rain,0,0,11.4,6.2,62.1,1020.7,75.4,8.6,91.9,7.7,6,10,2023-06-16T05:31:48,2023-06-16T20:32:05,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-17,73.4,46.4,59.8,73.4,46.4,59.8,44.8,65,0.002,100,8.33,rain,0,0,16.1,16.8,270.1,1017.9,38.1,9.9,250,21.3,9,10,2023-06-17T05:31:52,2023-06-17T20:32:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-18,82.5,51.6,68,80.4,51.6,67.8,42.1,41.3,0,0,0,,0,0,20.8,6.7,189.4,1012.1,2.4,9.9,239.5,20.4,9,10,2023-06-18T05:31:59,2023-06-18T20:32:43,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-19,89.6,58.5,75.6,85.6,58.5,74.2,39.4,29.8,0,0,0,,0,0,15,9.6,183.1,1010.6,0,9.9,339.1,29.3,9,10,2023-06-19T05:32:07,2023-06-19T20:33:00,0.05,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-20,86,60.2,71.7,82.9,60.2,71.1,41.8,35.6,0,0,0,,0,0,16.1,6.9,97,1014.8,0,9.9,257.3,22.1,9,10,2023-06-20T05:32:17,2023-06-20T20:33:15,0.08,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-21,79.1,55.5,68,79.1,55.5,68,51.3,57.9,0.139,100,12.5,rain,0,0,18.3,9.3,17.5,1018.6,35.5,9.9,221.2,18.9,6,60,2023-06-21T05:32:29,2023-06-21T20:33:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-22,78.9,59,65.7,78.9,59,65.7,56.2,74.1,0.082,100,16.67,rain,0,0,23,9.5,142.2,1019.3,50.4,9.8,175.7,14.9,9,60,2023-06-22T05:32:43,2023-06-22T20:33:39,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-23,77.4,59.1,68.3,77.4,59.1,68.3,54.5,66.6,0,0,0,,0,0,25.3,21.1,286.1,1014.5,32.6,9.9,251.2,21.8,10,60,2023-06-23T05:32:58,2023-06-23T20:33:49,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-24,86.1,59.5,73.2,82.7,59.5,72.4,28,20,0,0,0,,0,0,31.9,22.9,258.5,1017.6,0,9.9,350.3,30.2,10,10,2023-06-24T05:33:15,2023-06-24T20:33:56,0.21,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,72053800164"
Boulder,2023-06-25,79,53.6,66.9,79,53.6,66.9,49.3,56.2,0,0,0,,0,0,23,11,329.6,1022,8.4,9.9,334.2,28.9,9,30,2023-06-25T05:33:34,2023-06-25T20:34:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-26,82.6,55.5,70.4,81.2,55.5,70.1,50.4,51.7,0,0,0,,0,0,12.8,5.9,288.7,1017.1,0,9.9,336,29,9,10,2023-06-26T05:33:54,2023-06-26T20:34:06,0.25,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-06-27,91.5,58.9,75.5,87.5,58.9,74.3,45.8,41.5,0,0,0,,0,0,36.9,10.2,33.9,1012,2,9.9,324.8,28,9,10,2023-06-27T05:34:17,2023-06-27T20:34:07,0.31,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-06-28,82.5,64.4,72.9,81.2,64.4,72.7,50.1,45.5,0,0,0,,0,0,21.9,8,275.2,1015.8,19.9,9.9,285.5,24.5,9,30,2023-06-28T05:34:40,2023-06-28T20:34:07,0.35,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-06-29,77,62.7,67.7,77,62.7,67.7,53.5,61.1,0,0,0,,0,0,26.4,12.2,135.4,1018.9,63.5,9.9,166.4,14.5,8,30,2023-06-29T05:35:06,2023-06-29T20:34:05,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-06-30,68.2,53.6,61.4,68.2,53.6,61.4,51.7,71.4,0.002,100,8.33,rain,0,0,27.7,19.1,349.1,1021.9,44.6,9.8,135.4,11.5,7,30,2023-06-30T05:35:32,2023-06-30T20:34:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-07-01,80.8,53.6,67.8,79.5,53.6,67.7,43.9,44.5,0.024,100,12.5,rain,0,0,20.8,15.5,274.2,1022.2,24,9.8,310.8,26.7,9,10,2023-07-01T05:36:01,2023-07-01T20:33:55,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-07-02,86.1,58.9,72.9,83.1,58.9,72.3,45.9,40.3,0.019,100,4.17,rain,0,0,16.1,9.8,103.1,1019.7,13.4,9.8,246.7,21.2,7,10,2023-07-02T05:36:30,2023-07-02T20:33:47,0.48,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-07-03,89.7,60.6,75.6,85.7,60.6,74.4,42.1,33.7,0,0,0,,0,0,30,11,102,1018.8,5.8,9.9,311.2,26.7,10,10,2023-07-03T05:37:02,2023-07-03T20:33:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-04,80.8,55.5,68.9,79.6,55.5,68.8,47.7,50.9,0.506,100,20.83,rain,0,0,28.9,19.2,31.6,1020.4,32.8,9.6,244.3,21.2,9,10,2023-07-04T05:37:34,2023-07-04T20:33:25,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-05,60.9,53.7,56.6,60.9,53.7,56.6,55.4,96,0.171,100,33.33,rain,0,0,8.1,6.7,30,1024.4,100,7.3,34.7,3.3,2,10,2023-07-05T05:38:08,2023-07-05T20:33:11,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-06,73.4,55.5,63.4,73.4,55.5,63.4,57.9,83.8,0.229,100,16.67,rain,0,0,16.1,8.9,20.7,1020.6,75.6,6.9,231.8,19.9,9,60,2023-07-06T05:38:43,2023-07-06T20:32:55,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-07,75.3,55.6,64.8,75.3,55.6,64.8,51.2,63,0.021,100,4.17,rain,0,0,17.2,10.3,15.3,1019.7,47.4,9.8,217.5,19,9,10,2023-07-07T05:39:20,2023-07-07T20:32:37,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-08,75.2,57.3,66.2,75.2,57.3,66.2,56.2,71.4,0.001,100,4.17,rain,0,0,21.9,14.5,22.7,1019.2,61.4,9.8,270.1,23.4,10,30,2023-07-08T05:39:57,2023-07-08T20:32:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-09,80.7,55.4,68.1,80.3,55.4,68.1,55,66.9,0,0,0,,0,0,11.4,6.7,50.6,1020,16.7,9.5,292.7,25.4,9,10,2023-07-09T05:40:36,2023-07-09T20:31:56,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-10,91.6,58.9,75.9,87.4,58.9,74.7,48.4,43.9,0,0,0,,0,0,21.9,14.6,298.1,1017.7,4.1,9.9,282.3,24.4,10,10,2023-07-10T05:41:16,2023-07-10T20:31:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,BTAC2,ATC01,KBDU,99999994075"
Boulder,2023-07-11,95.1,62.5,79.2,90.4,62.5,77.5,43.5,32.7,0,0,0,,0,0,18.3,7.9,337.8,1017.5,0,9.9,339,29.3,9,10,2023-07-11T05:41:57,2023-07-11T20:31:06,0.79,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-12,87.9,68,79,84.6,68,77.8,40.5,25.9,0,0,0,,0,0,20.8,10.9,172.7,1018.4,11.9,9.9,245.3,21.1,10,10,2023-07-12T05:42:40,2023-07-12T20:30:38,0.82,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-13,89.8,62.5,78.1,86,62.5,76.6,44.8,33.5,0,0,0,,0,0,21.9,11.2,201.2,1017.8,4.1,9.9,240,20.9,10,10,2023-07-13T05:43:23,2023-07-13T20:30:09,0.86,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-14,80.7,62.4,72.2,80.1,62.4,72.1,48.2,43.9,0,0,0,,0,0,23,11.1,35.2,1020.3,19.9,9.8,307,26.3,10,30,2023-07-14T05:44:07,2023-07-14T20:29:37,0.89,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-15,82.6,58.9,70.7,81.1,58.9,70.4,52.8,56.6,0,0,0,,0,0,12.8,7.9,3,1023.7,4.2,9.9,322.4,27.8,9,30,2023-07-15T05:44:52,2023-07-15T20:29:04,0.93,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-16,87.9,58.9,74.1,84.6,58.9,73.3,47.8,43.3,0,0,0,,0,0,21.6,13.5,127.7,1022.3,0,9.9,307.8,26.6,9,10,2023-07-16T05:45:38,2023-07-16T20:28:28,0.96,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-17,95,64.3,79.6,90.7,64.3,77.9,42.8,29.6,0.074,100,4.17,rain,0,0,26.4,13.4,161.9,1020.2,0,9.9,258.5,22.3,9,10,2023-07-17T05:46:25,2023-07-17T20:27:51,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-18,96.8,64.3,80.9,92.6,64.3,79.3,42.2,27.8,0,0,0,,0,0,23,16.7,243.6,1019.6,6.3,9.8,219.5,18.9,9,10,2023-07-18T05:47:13,2023-07-18T20:27:12,0.03,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-19,82.4,69.9,76.9,81.2,69.9,76.6,50.2,39.9,0.001,100,4.17,rain,0,0,19.7,15.7,317.5,1023.8,37.4,9.9,114.7,9.8,4,10,2023-07-19T05:48:01,2023-07-19T20:26:31,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-20,77.1,59.1,66.6,77.1,59.1,66.6,58.4,77.4,0.019,100,33.33,rain,0,0,26.4,15.9,356.4,1026.4,60.4,9.9,169.5,14.7,8,30,2023-07-20T05:48:50,2023-07-20T20:25:48,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-21,80.8,55.4,66.1,80,55.4,66,55.1,73.2,0.005,100,8.33,rain,0,0,27.7,7,121,1026.3,23.2,9.8,292.2,25,9,10,2023-07-21T05:49:40,2023-07-21T20:25:04,0.13,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-22,88,55.4,72.7,84.5,55.4,71.8,49.2,49.5,0,0,0,,0,0,12.8,9.8,130.6,1023.5,0,9.7,297.5,25.7,9,10,2023-07-22T05:50:30,2023-07-22T20:24:17,0.17,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-23,95.2,58.9,77,90.8,58.9,75.6,45.9,38.2,0,0,0,,0,0,33.4,18.9,119.8,1022.1,6.2,9.7,243.4,21.1,10,10,2023-07-23T05:51:22,2023-07-23T20:23:29,0.2,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-24,95.2,64.3,78.9,91.1,64.3,77.8,47.7,35.1,0,0,0,,0,0,15,6.9,148.3,1022.9,2,9.9,264.2,22.7,9,10,2023-07-24T05:52:13,2023-07-24T20:22:40,0.23,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-25,95,66.1,80.8,90.9,66.1,79,46.3,33.2,0.001,100,4.17,rain,0,0,44.6,30.6,262.1,1021.8,0,9.9,235.6,20.2,10,10,2023-07-25T05:53:06,2023-07-25T20:21:48,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-26,93.3,68,79.8,89.5,68,78.9,48.3,34.9,0.007,100,16.67,rain,0,0,23.8,14.7,225.9,1022.3,24.3,9.9,232.5,20,10,10,2023-07-26T05:53:58,2023-07-26T20:20:55,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-27,95.1,62.5,78.2,90.5,62.5,76.7,46.9,39.4,0,0,0,,0,0,24,16.9,114.3,1021.4,7.7,9.9,218.4,18.8,9,10,2023-07-27T05:54:52,2023-07-27T20:20:00,0.33,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-28,93.3,62.6,74.2,89.7,62.6,73.5,54.5,54.6,0.001,100,4.17,rain,0,0,21.8,13.6,126.6,1023.6,11.8,9.9,225.4,19.5,10,30,2023-07-28T05:55:45,2023-07-28T20:19:04,0.37,Rain,Clear conditions throughout the day with early morning rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-29,82.6,59.1,71.8,81.6,59.1,71.7,56.4,60.5,0,0,0,,0,0,16.1,10.2,0.2,1025.5,4.1,9.9,231.3,19.8,9,15,2023-07-29T05:56:39,2023-07-29T20:18:06,0.4,Clear,Clear conditions throughout the day.,clear-day,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075"
Boulder,2023-07-30,91.5,60.8,77,88.8,60.8,76,52.4,46.8,0,0,0,,0,0,17.2,10.8,263.3,1023.4,0,9.9,241.3,20.8,10,30,2023-07-30T05:57:34,2023-07-30T20:17:06,0.43,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72038500419,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-07-31,87.9,62.8,73.5,86.7,62.8,73.3,56.8,61.8,0.072,100,16.67,rain,0,0,25.3,9.2,340.8,1022.4,36.3,9.5,207.3,17.7,9,30,2023-07-31T05:58:29,2023-07-31T20:16:05,0.47,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KLMO,D5993,72053300160,ATC01,KBDU,99999994075,72053800164"
Boulder,2023-08-01,79.1,61,69.5,79.1,61,69.5,58.4,70.6,0.085,100,37.5,rain,0,0,39.1,29.9,279.3,1023,44.2,9.6,136.5,11.5,8,30,2023-08-01T05:59:24,2023-08-01T20:15:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,72038500419,D5993,72053300160,ATC01,99999994075,KBDU,72053800164"
Boulder,2023-08-02,80.9,60.8,70.7,80.5,60.8,70.6,56.3,64.4,0.004,100,8.33,rain,0,0,12.8,8,318.4,1022.2,37.4,9.9,153.4,13.3,9,10,2023-08-02T06:00:19,2023-08-02T20:13:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLMO,72053300160,ATC01,KBDU,99999994075,C7944"
Boulder,2023-08-03,80.8,60.8,70.2,80.6,60.8,70.2,57.5,66.7,0.004,100,8.33,rain,0,0,13.9,9,151.1,1021.4,21.5,9.9,191.6,16.5,9,30,2023-08-03T06:01:15,2023-08-03T20:12:53,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KLMO,72053300160,ATC01,KBDU,99999994075,C7944"
Boulder,2023-08-04,87.8,59,73.1,84.1,59,72.2,49.7,50.9,0,0,0,,0,0,23,13.2,250.9,1020.1,2,9.9,304.6,26.2,10,10,2023-08-04T06:02:11,2023-08-04T20:11:46,0.6,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72053300160,ATC01,KBDU,99999994075,72053800164,C7944"
Boulder,2023-08-05,82.4,59,70.2,80.4,59,70.1,50.2,50.7,0,0,0,,0,0,21.9,11.6,12.1,1022.7,16.2,9.8,409.8,35.5,10,30,2023-08-05T06:03:07,2023-08-05T20:10:37,0.64,Clear,Clear conditions throughout the day.,clear-day,"KLMO,72053300160,ATC01,KBDU,99999994075,C7944"
